Transaction_ID,Customer_ID,Date,Customer_Age,Gender,Country,Product_Category,Purchase_Amount,Quantity,Rating,Payment_Method,Order_Status
TXN-11567,CUST-361,06-14-2023,30,female,United Kingdom,Electronics,549.63,7,1.2,Wire Transfer,canceled
TXN-11568,CUST-392,26/05/2023,38,male,France,Clothing,$28.69,8,1.9,bank_transfer,Cancelled
TXN-11569, CUST_119 ,07-08-2023,73,Female,Deutschland,Clothing,98.29,3,1.7,Wire Transfer,Cancelled
TXN-11570,CUST-179,,66,male,United Kingdom,,292.87,8,2.3,Wire Transfer,Refunded
TXN-11571, CUST_287 ,10-24-2022,38,MALE,canada,Home & Kitchen,$324.83,1,4.7,,canceled
TXN-11572,CUST-227,2023-01-02,66,F,us,Beauty,247.76,5,2.2,paypal,Cancelled
TXN-11573,CUST-253,06-11-2022,65,Female,usa,Apparel,73.24,,1.5,CC,Refunded
TXN-11574, CUST_304 ,13/08/2023,20,F,FR,Books,283.28,8,4.8,PayPal,completed
TXN-11575,CUST-211,2024/08/12,68,Female,Deutschland,Books,$452.59,10,4.6,Wire Transfer,Refunded
TXN-11576,CUST-266,2023/02/13,19 yrs,MALE,CA, beauty ,486.29,10,2.6,Cash,Pending
,CUST-188,2023-12-16,,  Female  ,Canada, beauty ,132.11,9,2.8,credit_card,pending
TXN-11578,CUST-395,08-17-2024,21,Femal,usa,,$64.66,10,3.0,,canceled
TXN-11579,CUST-148,02-03-2022,23,F,,CLOTHING,412.76,4,,PayPal,canceled
TXN-11580,CUST-253,07-25-2022,75,,U.S.A., Electronics ,$36.25,4,,Cash,completed
TXN-11581, CUST_395 ,02/03/2022,65,female,UK,electronics,141.01,10,2.6,CC,canceled
TXN-11582,,04-16-2024,31,M,uk,CLOTHING,98.25,3,4.0,bank_transfer,Pending
TXN-11583,CUST-271,2023-11-11,22,male,U.S.A.,Electronics,151.48,7,1.0,paypal,Pending
TXN-11584,CUST-322,2022/03/16,38,male,FR,Home & Kitchen,49.93,2,2.5,PayPal,canceled
TXN-11585,CUST-161,2023-12-21,71,,uk,home,134.61,,1.6,Wire Transfer,Refunded
TXN-11586,CUST-216,"Mar 14, 2022",39,MALE,UK,CLOTHING,467.92,4,4.4,Cash,pending
TXN-11587,CUST-105,2023-09-20,36,  Female  ,us, Electronics ,$23.18,8,4.9,PayPal,Completed
TXN-11588,CUST-295,06/05/2023,69,male,germany,books,$261.78,2,3.6,Cash,completed
TXN-11589, CUST_368 ,2022-02-12,75,  Female  ,USA,books,5.58,9,3.3,PayPal,Cancelled
TXN-11590, CUST_376 ,,28,Male,canada,Apparel,211.02,,4.4,CC,canceled
TXN-11591,,10-28-2023,52,M,usa,Electronics,373.16,7,4.5,,Completed
TXN-11592,CUST-213,07/11/2022,44,Male,Canada,Beauty,227.03,1,2.9,CC,canceled
TXN-11593, CUST_301 ,,53,M,DE,Home,$134.60,-1,4.1,PayPal,COMPLETE
TXN-11594,CUST-394,03/03/2024,62,  Female  ,UK,Beauty & Health,11.16,10,2.0,paypal,completed
TXN-11595,CUST-213,"May 30, 2024",62,F,,Clothing,8.5,6,3.4,PayPal,Completed
TXN-11596,CUST-301,2024-01-26,33,M,FR,books,229.48,2,1.0,paypal,completed
TXN-11597, CUST_272 ,"Feb 23, 2022",60,  Female  ,Great Britain,books,150.2,4,4.1,PayPal,Completed
TXN-11598, CUST_392 ,14/12/2023,46,Femal,us, beauty ,369.69,7,5.0,bank_transfer,Refunded
TXN-11599,CUST-380,2023/03/14,-5,F,CA,Electronics,448.14,1,1.7,,Completed
TXN-11600,CUST-143,2023-03-25,42,Other,Canada,Home,211.0,5.0,4.6,Cash,Returned
TXN-11601,CUST-322,07-14-2024,48,MALE,France,books,-$122.94,9,4.9,PayPal,Pending
TXN-11602,CUST-166,"Dec 18, 2022",19,female,DE,Home,274.29,10,,Credit Card,Cancelled
TXN-11603,CUST-346,01/09/2022,70,M,Canada,CLOTHING,146.46,9,2.4,Wire Transfer,Pending
TXN-11604,CUST-349,11/01/2022,46,F,FR,Home & Kitchen,166.96,10,1.7,bank_transfer,Refunded
TXN-11605,CUST-392,2024/02/10,29,female,FR,Books,432.7,10,4.7,Credit Card,Pending
TXN-11606, CUST_368 ,2024-04-01,19,F,DE, Electronics ,209.96 USD,5,2.4,CC,Cancelled
TXN-11607,CUST-136,2022-09-13,60,Femal,UK, Electronics ,409.25,8,2.1,paypal,Refunded
TXN-11608,CUST-320,"May 10, 2022",74,F,USA, beauty ,€43.72,,3.2,Cash,COMPLETE
TXN-11609,CUST-394,02-14-2022,23,Other,U.S.A., beauty ,91.99,7,3.1,Wire Transfer,Cancelled
TXN-11610, CUST_311 ,02/11/2023,22,  Female  ,Deutschland,Beauty & Health,327.31,1,4.4,Credit Card,Returned
TXN-11611,CUST-278,2022/05/13,57,Other,Deutschland,Clothing,$47.00,8,1.4,CC,Refunded
TXN-11612, CUST_276 ,2023-11-05,43,male,UK,Clothing,279.24 USD,1,1.7,Cash,Completed
TXN-11613,CUST-112,03-20-2022,25,Femal,DE,Electronics,$94.54,8,,Wire Transfer,pending
TXN-11614,CUST-186,"Jul 30, 2022",68,Male,usa,Beauty & Health,,4,1.9,Wire Transfer,Completed
TXN-11615,CUST-326,04-12-2024,30,Male,CA,Apparel,64.58,6,1.4,paypal,COMPLETE
TXN-11616,CUST-325,29/05/2024,38,Male,France,Apparel,193.90 USD,5,1.1,Credit Card,canceled
TXN-11617, CUST_219 ,11-06-2022,68,female,UK,Home,$162.15,4,3.9,Cash,completed
TXN-11618, CUST_291 ,27/10/2022,23,Female,uk,Books,$58.28,1,2.5,Wire Transfer,Returned
TXN-11619, CUST_143 ,10-01-2022,69,Female,Canada,,330.41,2,3.1,bank_transfer,Refunded
TXN-11620, CUST_127 ,2023-05-31,57,Female,USA,Home & Kitchen,145.45,2,-1.0,Credit Card,
TXN-11621,CUST-175,"Jul 11, 2024",44,male,Germany,,,10,3.3,bank_transfer,Pending
TXN-11622,CUST-247,"Sep 29, 2023",41,F,france,home,122.21,7,4.0,bank_transfer,completed
TXN-11623, CUST_156 ,28/07/2022,30,Male,USA, Electronics ,529.48,1,4.2,Wire Transfer,COMPLETE
TXN-11624,CUST-341,18/06/2023,51,MALE,canada,CLOTHING,316.17,1,3.3,CC,Pending
TXN-11625, CUST_207 ,21/07/2023,19,,Canada,Electronics,384.12,2,1.3,Wire Transfer,pending
,CUST-208,13/01/2024,75,Femal,Germany,Home,422.14 USD,5,3.3,PayPal,COMPLETE
TXN-11627,CUST-367,,59,M,CA,electronics,287.02 USD,-1,1.4,PayPal,canceled
TXN-11628,CUST-380,"Mar 27, 2023",37,female,Deutschland,Books,56.14,6,2.6,PayPal,Returned
TXN-11629,CUST-172,"Jan 22, 2022",45,  Female  ,FR,Home,289.94,10,2.6,Cash,Cancelled
TXN-11630,CUST-109,10-04-2022,35,Femal,,Beauty & Health,196.38 USD,5,1.7,Wire Transfer,completed
TXN-11631,CUST-369,2022-11-04,66,Other,CA,Beauty,,4,2.7,PayPal,completed
TXN-11632, CUST_187 ,2024/05/25,60,MALE,canada,electronics,357.54,9,3.0,Credit Card,COMPLETE
TXN-11633, CUST_202 ,"Jan 20, 2022",-5,Female,DE,Clothing,294.22,10,2.4,Cash,Cancelled
TXN-11634,CUST-238,15/02/2022,57,MALE,france, Electronics ,32.47,6,1.3,paypal,Cancelled
TXN-11635, CUST_104 ,"Jul 08, 2022",,female,Great Britain,Books,,3,2.2,paypal,completed
TXN-11636, CUST_238 ,11-08-2023,37,M,France,Apparel,$135.92,2,5.0,Cash,Cancelled
TXN-11637,CUST-284,,75,M,France,Clothing,469.42,1,99.0,Wire Transfer,COMPLETE
TXN-11638,CUST-109,2024-08-17,42,  Female  ,usa,Electronics,548.43,4,4.3,credit_card,Cancelled
TXN-11639,CUST-297,02-12-2024,,M,uk,electronics,263.05,1,4.8,,COMPLETE
TXN-11640,CUST-294,07-18-2024,62,female,CA,CLOTHING,€188.94,1,4.2,Cash,Cancelled
TXN-11641,CUST-150,29/08/2023,41,male,germany,CLOTHING,477.7,10,4.1,Wire Transfer,Completed
TXN-11642,CUST-348,2022/12/16,72,M,france,Beauty & Health,503.58,7,1.8,Credit Card,canceled
TXN-11643,CUST-372,2023-03-14,45,male,FR,Beauty & Health,112.28,6,1.1,Wire Transfer,COMPLETE
TXN-11644, CUST_201 ,"Jul 21, 2023",39,Female,Deutschland,CLOTHING,319.81,7,4.4,Wire Transfer,Returned
TXN-11645,CUST-334,08-12-2024,40,M,france,Home,$63.96,10,4.5,CC,COMPLETE
TXN-11646,CUST-111,2024/08/18,53,M,Great Britain,Beauty & Health,453.32,8,,PayPal,Pending
TXN-11647, CUST_371 ,2023/08/10,36,Male,USA,Home & Kitchen,480.14,8,10.0,Cash,Cancelled
TXN-11648,CUST-350,24/09/2022,46,Other,UK,Clothing,159.43,10,2.3,Cash,Returned
TXN-11649,CUST-180,24/04/2023,23,Femal,France,electronics,365.28,7,1.0,paypal,Returned
